ID,year,giving
13328,2018,90
13336,2018,40
13349,2018,1
13357,2018,1
13375,2018,145
13388,2018,50
13447,2018,1
13458,2018,550
13466,2018,100
13469,2018,6920
13471,2018,50
13482,2018,100
13507,2018,50
13511,2018,45
13519,2018,1
13574,2018,40
13575,2018,120
13600,2018,100
13604,2018,200
13618,2018,100
13629,2018,60
13633,2018,10
13684,2018,20
13691,2018,1
13702,2018,25
13704,2018,80
13710,2018,10
13744,2018,88
13762,2018,50
13778,2018,50
13781,2018,200
13785,2018,320
13825,2018,35
13841,2018,10
13845,2018,150
13867,2018,1
13875,2018,10
13888,2018,60
13918,2018,5
13925,2018,21
13936,2018,100
13938,2018,25
13946,2018,1
13962,2018,1
13969,2018,20
13975,2018,5000
13994,2018,10
14015,2018,50
14051,2018,16
14054,2018,250
14068,2018,1
14074,2018,120
14082,2018,1
14100,2018,5
14118,2018,1500
14128,2018,25
14146,2018,40
14150,2018,30
14174,2018,25
14186,2018,100
14188,2018,120
14190,2018,1000
14237,2018,70
14291,2018,25
14298,2018,10
14305,2018,30
14306,2018,1
14321,2018,51
14325,2018,350
14328,2018,25000
14333,2018,20
14341,2018,2000
14344,2018,3005
14356,2018,200
14378,2018,250
14388,2018,1
14395,2018,40
14400,2018,1
14447,2018,40
14453,2018,150
14483,2018,3
14487,2018,1132
14497,2018,100
14510,2018,1
14521,2018,25
14536,2018,418
14560,2018,153
14564,2018,1100
14599,2018,55
14647,2018,1
14650,2018,2109
14660,2018,1320
14666,2018,150
14714,2018,110
14729,2018,25
14734,2018,100
14739,2018,300
14751,2018,25
14764,2018,175
14800,2018,5
14827,2018,664
14834,2018,360
14841,2018,1
14851,2018,1500
14876,2018,100
14886,2018,240
14887,2018,190
14889,2018,180
14908,2018,50
14920,2018,1
14922,2018,100
14944,2018,1
14954,2018,240
14955,2018,40
14957,2018,20
14969,2018,20
14990,2018,1250
15012,2018,25
15018,2018,1
15152,2018,100
15220,2018,120
15227,2018,1
15228,2018,1
15249,2018,5
15294,2018,1
15295,2018,1
15299,2018,50
15310,2018,100
15316,2018,1
15326,2018,1
15336,2018,50
15343,2018,30
15348,2018,15
15361,2018,500
15362,2018,500
15378,2018,100
15385,2018,100
15391,2018,40
15396,2018,3100
15408,2018,35
15423,2018,55
15424,2018,30
15426,2018,30
15433,2018,26
15458,2018,1
15467,2018,50
15468,2018,200
15475,2018,100
15478,2018,60
15486,2018,80
15496,2018,1
15498,2018,15
15505,2018,25
15520,2018,1
15542,2018,5
15568,2018,1000
15582,2018,50
15583,2018,1
15605,2018,1
15641,2018,420
15660,2018,3100
15687,2018,200
15690,2018,7500
15697,2018,50
15707,2018,1
15745,2018,150
15749,2018,175
15766,2018,25
15775,2018,250
15783,2018,100
15785,2018,16970
15796,2018,5000
15811,2018,90
15820,2018,40
15860,2018,1
15865,2018,800
15867,2018,6119
15893,2018,275
15902,2018,1
15918,2018,10
15922,2018,200
15928,2018,75
15943,2018,1000
15964,2018,200
15981,2018,35
16010,2018,5
16038,2018,85
16039,2018,25
16052,2018,50
16053,2018,5
16060,2018,200
16078,2018,800
16101,2018,1
16130,2018,1
16148,2018,5
16152,2018,5
16153,2018,500
16167,2018,180
16183,2018,300
16191,2018,1
16209,2018,2
16211,2018,50
16212,2018,50
16263,2018,1
16272,2018,1
16275,2018,5
16281,2018,75
16285,2018,400
16296,2018,300
16306,2018,1335
16312,2018,25
16315,2018,1
16332,2018,50
16390,2018,1
16405,2018,1
16417,2018,37
16418,2018,55
16426,2018,600
16445,2018,100
16446,2018,1
16462,2018,280
16484,2018,1
16496,2018,100
16508,2018,2
16526,2018,35
16544,2018,60
16547,2018,100
16566,2018,1320
16577,2018,52
16596,2018,50
16602,2018,120
16610,2018,125
16616,2018,104
16631,2018,120
16634,2018,40
16663,2018,180
16679,2018,100
16685,2018,150
16687,2018,1
16698,2018,36
16704,2018,120
16713,2018,10
16717,2018,187
16720,2018,300
16737,2018,50
16755,2018,10
16762,2018,25
16816,2018,30
16819,2018,3
16827,2018,25
16836,2018,1492
16842,2018,3600
16846,2018,50
16861,2018,1
16873,2018,120
16875,2018,260
16896,2018,1
16923,2018,5
16925,2018,40
16928,2018,1000
16943,2018,25
16962,2018,5
16975,2018,1
16991,2018,625
17012,2018,180
17034,2018,100
17035,2018,25
17039,2018,150
17061,2018,1
17096,2018,100
17104,2018,75
17113,2018,300
17125,2018,3000
17132,2018,1
17146,2018,30
17151,2018,50
17184,2018,1
17201,2018,1
17204,2018,555
17220,2018,1
17221,2018,1
17246,2018,120
17262,2018,15
17279,2018,365
17283,2018,2427
17300,2018,120
17323,2018,50
17328,2018,60
17346,2018,250
17347,2018,3000
17354,2018,100
17357,2018,2
17373,2018,20
17374,2018,500
17414,2018,50
17424,2018,100
17438,2018,50
17457,2018,25
17487,2018,200
17568,2018,2
17585,2018,40
17586,2018,35
17590,2018,458
17593,2018,1
17606,2018,1
17622,2018,50
17629,2018,1
17656,2018,60
17691,2018,25
17709,2018,25
17750,2018,120
17758,2018,1
17766,2018,1
17786,2018,500
17790,2018,1
17805,2018,500
17806,2018,200
17838,2018,30
17869,2018,50
17872,2018,60
17878,2018,1
17886,2018,10
17902,2018,104
17903,2018,200
17938,2018,100
17941,2018,5
17976,2018,1
17977,2018,25
17978,2018,200
17995,2018,100
17997,2018,1
17998,2018,295
18000,2018,1
18036,2018,1
18054,2018,120
18068,2018,20
18073,2018,100
18077,2018,50
18083,2018,25
18100,2018,2
18105,2018,25
18113,2018,25
18114,2018,1
18137,2018,165
18138,2018,5
18153,2018,200
18199,2018,35
18213,2018,50
18238,2018,100
18366,2018,1
18376,2018,100
18405,2018,200
18421,2018,5
18427,2018,200
18428,2018,40
18431,2018,171
18451,2018,5000
18454,2018,1
18504,2018,100
18509,2018,100
18530,2018,1
18535,2018,25
18557,2018,50
18566,2018,15
18569,2018,25
18570,2018,100
18575,2018,2
18577,2018,200
18580,2018,1
18583,2018,180
18588,2018,50
18682,2018,100
18699,2018,144
18718,2018,25
18738,2018,120
18739,2018,25
18740,2018,1
18748,2018,2020
18757,2018,1
18774,2018,1200
18775,2018,1
18787,2018,1
18797,2018,50
18818,2018,25
18822,2018,35
18836,2018,1525
18842,2018,1
18845,2018,50
18847,2018,690
18849,2018,118
18862,2018,1
18870,2018,40
18881,2018,1
18885,2018,120
18888,2018,360
18895,2018,1
18898,2018,1500
18912,2018,250
18929,2018,1
18949,2018,120
18985,2018,100
18991,2018,25
18994,2018,180
19005,2018,40
19015,2018,120
19029,2018,180
19035,2018,15
19077,2018,366
19079,2018,20
19095,2018,180
19108,2018,50
19163,2018,200
19165,2018,600
19167,2018,100
19177,2018,20
19185,2018,1
19189,2018,25
19190,2018,25
19199,2018,400
19226,2018,20
19235,2018,120
19258,2018,1
19270,2018,120
19281,2018,25
19292,2018,15
19294,2018,30
19298,2018,25000
19301,2018,120
19302,2018,11380
19322,2018,240
19323,2018,3606
19334,2018,25
19337,2018,10
19359,2018,1
19363,2018,40
19374,2018,45
19393,2018,100
19399,2018,20
19404,2018,120
19408,2018,1
19419,2018,10782
19478,2018,20
19483,2018,120
19549,2018,200
19550,2018,500
19571,2018,25
19572,2018,25
19575,2018,1
19591,2018,1
19621,2018,120
19629,2018,36
19634,2018,500
19665,2018,1
19685,2018,120
19716,2018,120
19721,2018,8
19723,2018,1
19755,2018,250
19764,2018,1
19778,2018,1
19785,2018,10
19786,2018,1
19791,2018,1
19793,2018,1
19810,2018,50
19813,2018,144
19860,2018,200
19872,2018,60
19890,2018,35
19895,2018,25
19925,2018,1000
19929,2018,50
19931,2018,30
19966,2018,120
19990,2018,1
20006,2018,100
20007,2018,100
20027,2018,20
20042,2018,1
20047,2018,150
20081,2018,60
20086,2018,35
20092,2018,120
20102,2018,1
20116,2018,1
20155,2018,100
20211,2018,25
20216,2018,30
20230,2018,100
20250,2018,36
20253,2018,60
20261,2018,80
20268,2018,5000
20299,2018,1
20310,2018,1
20314,2018,3000
20333,2018,100
20343,2018,120
20345,2018,90
20380,2018,500
20415,2018,1
20421,2018,1
20424,2018,100
20435,2018,150
20437,2018,1
20438,2018,5
20444,2018,200
20466,2018,55
20468,2018,50
20487,2018,1000
20490,2018,350
20530,2018,90
20548,2018,100
20554,2018,5
20560,2018,100
20571,2018,10
20573,2018,35
20581,2018,120
20582,2018,1
20586,2018,10
20597,2018,1
20686,2018,27000
20687,2018,60
20713,2018,75
20741,2018,10
20757,2018,80
20765,2018,1
20794,2018,50
20799,2018,1
20831,2018,100
20853,2018,1
20879,2018,25000
20882,2018,10000
20883,2018,1
20887,2018,6
20888,2018,100
20902,2018,200
20917,2018,200
20944,2018,120
20949,2018,30
21019,2018,1
21039,2018,120
21040,2018,625
21052,2018,1
21076,2018,100
21081,2018,500
21084,2018,15
21088,2018,88
21103,2018,50
21131,2018,1
21140,2018,1
21147,2018,30
21154,2018,150
21210,2018,100
21220,2018,100
21231,2018,360
21254,2018,40
21265,2018,200
21278,2018,10
21292,2018,5000
21308,2018,1200
21316,2018,1
21330,2018,458
21362,2018,10
21380,2018,50
21420,2018,1500
21422,2018,200
21429,2018,36
21449,2018,25
21454,2018,125
21459,2018,132
21462,2018,1500
21463,2018,25
21492,2018,5040
21493,2018,1
21501,2018,1
21504,2018,1
21505,2018,40
21509,2018,230
21525,2018,10
21528,2018,60
21577,2018,200
21590,2018,80
21596,2018,180
21633,2018,200
21644,2018,40
21659,2018,100
21662,2018,20
21696,2018,100
21718,2018,5
21741,2018,100
21775,2018,75
21807,2018,1120
21808,2018,100
21809,2018,170
21817,2018,750
21821,2018,1
21833,2018,75
21847,2018,180
21848,2018,10
21867,2018,70
21894,2018,250
21917,2018,250
21954,2018,150
21970,2018,120
21972,2018,25
21983,2018,20
21989,2018,5675
22000,2018,1500
22006,2018,500
22008,2018,5701
22014,2018,50
22039,2018,200
22043,2018,125
22056,2018,1
22063,2018,50
22079,2018,10
22125,2018,10
22133,2018,10
22137,2018,30
22152,2018,418
22154,2018,1
22155,2018,1
22160,2018,14
22162,2018,520
22228,2018,1
22256,2018,500
22287,2018,25
22291,2018,15
22360,2018,60
22374,2018,1
22386,2018,420
22396,2018,200
22419,2018,3000
22440,2018,25
22450,2018,1500
22484,2018,50
22485,2018,200
22505,2018,25
22507,2018,300
22538,2018,144
22541,2018,5
22542,2018,35
22562,2018,35
22581,2018,1
22584,2018,30
22599,2018,30
22612,2018,10
22617,2018,1
22620,2018,50
22621,2018,25
22624,2018,80
22625,2018,40
22636,2018,6
22654,2018,1
22665,2018,260
22716,2018,25
22719,2018,1000
22729,2018,1
22734,2018,1
22758,2018,200
22760,2018,1
22762,2018,50
22766,2018,180
22783,2018,10
22799,2018,100
22818,2018,120
22821,2018,80
22839,2018,30
22846,2018,120
22915,2018,25
22934,2018,2
22966,2018,100
22974,2018,1
22990,2018,120
23003,2018,425
23020,2018,1
23033,2018,90
23038,2018,2805
23044,2018,200
23052,2018,30
23077,2018,100
23084,2018,1200
23096,2018,1
23134,2018,20
23136,2018,18
23168,2018,2
23193,2018,20
23212,2018,300
23216,2018,25
23222,2018,45
23230,2018,52
23239,2018,10
23263,2018,225
23299,2018,670
23314,2018,11380
23330,2018,10000
23337,2018,50
23349,2018,120
23351,2018,500
23354,2018,3000
23361,2018,5
23404,2018,52
23411,2018,400
23418,2018,244
23445,2018,50
23452,2018,700
23460,2018,1
23468,2018,1
23477,2018,250
23490,2018,120
23503,2018,150
23506,2018,1
23511,2018,50
23517,2018,1
23530,2018,120
23547,2018,300
23557,2018,500
23579,2018,60
23590,2018,1
23591,2018,120
23597,2018,100
23604,2018,100
23629,2018,25
23635,2018,25
23657,2018,100
23672,2018,1
23678,2018,1
23679,2018,50
23694,2018,120
23697,2018,165
23701,2018,2
23726,2018,50
23738,2018,15
23750,2018,12
23752,2018,1
23771,2018,1
23795,2018,250
23814,2018,230
23839,2018,60
23844,2018,25
23863,2018,260
23904,2018,1
23907,2018,120
23912,2018,200
23913,2018,10
23914,2018,30
23948,2018,30
23972,2018,30
23978,2018,10
23980,2018,30
23982,2018,20
23987,2018,3000
24035,2018,55
24056,2018,1
24059,2018,180
24080,2018,200
24089,2018,1
24097,2018,20
24107,2018,105
24123,2018,100
24160,2018,625
24193,2018,300
24213,2018,120
24243,2018,25
24266,2018,75
24273,2018,1
24280,2018,100
24296,2018,200
24309,2018,1500
24323,2018,1
24326,2018,144
24328,2018,50
24339,2018,20
24342,2018,10
24344,2018,75
24345,2018,1
24347,2018,200
24371,2018,1
24389,2018,250
24405,2018,50
24421,2018,500
24461,2018,1
24469,2018,118
24480,2018,1
24488,2018,35
24495,2018,250
24514,2018,3
24539,2018,180
24565,2018,40
24570,2018,10
24613,2018,135
24621,2018,100
24666,2018,150
24672,2018,1
24678,2018,100
24692,2018,500
24717,2018,100
24719,2018,1
24733,2018,100
24735,2018,240
24739,2018,5
24754,2018,25
24759,2018,120
24784,2018,120
24806,2018,120
24811,2018,150
24814,2018,120
24819,2018,120
24826,2018,30
24849,2018,200
24863,2018,100
24867,2018,1
24869,2018,50
24871,2018,150
24872,2018,60
24878,2018,200
24882,2018,5
24883,2018,120
24903,2018,5
24909,2018,200
24910,2018,40
24912,2018,100
24913,2018,200
24921,2018,10
24922,2018,15
24939,2018,1
24951,2018,210
24971,2018,90
24983,2018,5
25007,2018,50
25014,2018,5
25049,2018,170
25079,2018,1
25112,2018,35
25122,2018,5
25136,2018,50
25141,2018,120
25154,2018,2500
25166,2018,1
25179,2018,80
25184,2018,600
25187,2018,1
25199,2018,1
25203,2018,1
25204,2018,40
25207,2018,26
25212,2018,100
25216,2018,60
25219,2018,5
25246,2018,50
25248,2018,1
25262,2018,100
25265,2018,220
25272,2018,1
25296,2018,1000
25307,2018,1540
25314,2018,50
25315,2018,50
25323,2018,5
25332,2018,2
25335,2018,8772
25341,2018,50
25351,2018,240
25392,2018,6
25411,2018,60
25435,2018,25
25436,2018,30
25438,2018,50
25459,2018,1
25470,2018,40
25474,2018,100
25485,2018,165
25491,2018,250
25502,2018,90
25509,2018,40
25534,2018,60
25539,2018,1
25544,2018,25
25548,2018,70
25571,2018,50
25588,2018,36
25604,2018,20
25620,2018,251
25638,2018,2799
25639,2018,360
25650,2018,35
25677,2018,200
25686,2018,120
25688,2018,5
25689,2018,75
25695,2018,10782
25696,2018,50
25698,2018,5
25701,2018,49
25728,2018,1
25733,2018,25
25737,2018,40
25748,2018,100
25751,2018,5
25763,2018,55
25764,2018,100
25789,2018,25
25815,2018,200
25866,2018,935
25885,2018,30
25898,2018,180
25907,2018,75
25913,2018,1
25917,2018,50
25923,2018,25
25932,2018,1
25940,2018,520
25947,2018,1500
25948,2018,5
25960,2018,10
25995,2018,120
25999,2018,25
26001,2018,3250
26003,2018,5
26020,2018,250
26056,2018,450
26060,2018,1
26101,2018,120
26170,2018,500
26174,2018,120
26177,2018,1
26181,2018,180
26207,2018,90
26212,2018,20
26236,2018,200
26238,2018,150
26263,2018,21
26279,2018,15
26289,2018,1200
26303,2018,5500
26309,2018,1
26317,2018,10
26330,2018,120
26343,2018,1
26346,2018,100
26353,2018,200
26364,2018,260
26378,2018,1
26384,2018,25
26391,2018,25
26402,2018,1
26405,2018,90
26417,2018,200
26428,2018,3000
26449,2018,50
26452,2018,10
26462,2018,118
26467,2018,100
26472,2018,1
26476,2018,300
26485,2018,120
26502,2018,1
26510,2018,125
26518,2018,80
26568,2018,60
26593,2018,1
26606,2018,200
26608,2018,50
26622,2018,35
26630,2018,190
26634,2018,65
26642,2018,100
26646,2018,1
26664,2018,125
26665,2018,180
26687,2018,120
26718,2018,1
26726,2018,1100
26738,2018,120
26765,2018,10
26771,2018,100
26773,2018,1000
26775,2018,1
26778,2018,50
26787,2018,18
26788,2018,2020
26795,2018,1
26820,2018,100
26821,2018,300
26831,2018,100
26842,2018,51
26849,2018,200
26860,2018,250
26868,2018,50
26903,2018,50
26930,2018,25
26978,2018,50
27009,2018,90
27022,2018,1500
27040,2018,1
27046,2018,80
27067,2018,250
27072,2018,1
27079,2018,90
27103,2018,55
27117,2018,120
27129,2018,1
27169,2018,145
27185,2018,125
27189,2018,250
27194,2018,40
27199,2018,90
27229,2018,2
27238,2018,100000
27244,2018,1
27246,2018,5
27255,2018,300
27257,2018,50
27274,2018,5
27277,2018,25
27302,2018,170
27309,2018,180
27328,2018,90
27356,2018,135
27362,2018,100
27364,2018,15
27402,2018,1
27462,2018,145
27475,2018,90
27491,2018,60
27509,2018,20
27512,2018,55
27584,2018,5000
27588,2018,30
27590,2018,150
27596,2018,1250
27635,2018,1605
27642,2018,220
27653,2018,1
27656,2018,120
27668,2018,150
27671,2018,1
27679,2018,8
27680,2018,50
27687,2018,3600
27689,2018,220
27736,2018,45
27745,2018,101
27761,2018,200
27762,2018,15
27780,2018,120
27793,2018,200
27801,2018,1000
27814,2018,1
27815,2018,100
27837,2018,200
27845,2018,360
27860,2018,1
27868,2018,180
27886,2018,50
27888,2018,150
27903,2018,1
27904,2018,3005
27907,2018,20
27908,2018,45
27917,2018,1
27923,2018,300
27927,2018,280
27951,2018,70
27956,2018,250
27957,2018,150
27990,2018,1
28002,2018,498
28024,2018,349
28042,2018,25
28045,2018,80
28052,2018,1
28077,2018,120
28081,2018,1
28098,2018,100
28105,2018,25
28113,2018,500
28125,2018,235
28135,2018,250
28148,2018,3000
28151,2018,300
28160,2018,100
28164,2018,5
28190,2018,385
28197,2018,190
28210,2018,250
28231,2018,200
28257,2018,1000
28275,2018,100
28278,2018,300
28292,2018,250
28331,2018,300
28339,2018,50
28359,2018,1000
28367,2018,150
28380,2018,260
28390,2018,1
28408,2018,1
28439,2018,8850
28453,2018,600
28459,2018,70
28498,2018,96
28523,2018,2427
28524,2018,10
28525,2018,2000
28602,2018,60
28643,2018,260
28651,2018,400
28661,2018,50
28678,2018,320
28679,2018,200
28693,2018,10
28698,2018,101
28702,2018,100
28706,2018,250
28725,2018,120
28746,2018,500
28749,2018,40
28759,2018,1
28777,2018,10
28780,2018,100
28790,2018,2000
28801,2018,320
28811,2018,500
28827,2018,80
28832,2018,200
28850,2018,25
28858,2018,20
28868,2018,500
28893,2018,180
28894,2018,3200
28903,2018,1
28911,2018,120
28913,2018,100
28918,2018,180
28927,2018,20
28934,2018,100
28972,2018,1000
29024,2018,1
29044,2018,120
29047,2018,5500
29071,2018,45
29077,2018,2500
29081,2018,5
29086,2018,20
29087,2018,50
29094,2018,50
29100,2018,50
29119,2018,25
29124,2018,100
29157,2018,40
29184,2018,25
29190,2018,88
29193,2018,20
29206,2018,11380
29207,2018,50
29229,2018,40
29278,2018,1500
29290,2018,25
29297,2018,25
29342,2018,500
29347,2018,15
29364,2018,50
29376,2018,60
29382,2018,25
29397,2018,1213
29410,2018,50
29418,2018,200
29426,2018,50
29427,2018,165
29434,2018,1200
29449,2018,5
29495,2018,1
29499,2018,120
29572,2018,400
29589,2018,40
29596,2018,150
29604,2018,45
29624,2018,1
29643,2018,180
29670,2018,20
29683,2018,1132
29684,2018,151
29688,2018,125
29697,2018,1266
29698,2018,50
29730,2018,1
29735,2018,50
29738,2018,200
29776,2018,20
29789,2018,1000
29815,2018,600
29823,2018,10
29830,2018,120
29838,2018,200
29840,2018,120
29849,2018,80
29854,2018,200
29859,2018,1
29888,2018,100
29913,2018,1
29925,2018,145
29984,2018,1
29994,2018,1
30001,2018,145
30029,2018,40
30140,2018,25
30160,2018,5
30197,2018,300
30209,2018,1
30228,2018,6000
30251,2018,90
30314,2018,25
30349,2018,100
30385,2018,1
30388,2018,2628
30391,2018,1
30404,2018,36
30444,2018,25000
30464,2018,2000
30494,2018,90
30500,2018,25
30502,2018,180
30516,2018,201
30529,2018,23
30531,2018,80
30535,2018,1
30571,2018,100
30573,2018,201
30596,2018,1
30604,2018,1
30607,2018,10
30630,2018,1
30639,2018,100
30641,2018,50
30642,2018,88
30643,2018,60
30656,2018,50
30730,2018,1
30754,2018,5
30776,2018,120
30784,2018,1
30797,2018,50
30799,2018,75
30805,2018,50
30806,2018,1
30810,2018,25
30849,2018,300
30880,2018,6920
30895,2018,3000
30900,2018,20
30914,2018,165
30915,2018,1213
30924,2018,1
30939,2018,1
30973,2018,5
30980,2018,150
30981,2018,1500
30982,2018,50
30989,2018,2
30992,2018,20
30993,2018,100
31020,2018,1
31058,2018,120
31071,2018,100
31104,2018,120
31115,2018,1
31120,2018,10
31126,2018,115
31162,2018,1
31170,2018,1000
31196,2018,25
31199,2018,40
31202,2018,600
31216,2018,50
31236,2018,150
31237,2018,1
31244,2018,1000
31269,2018,1
31294,2018,5040
31295,2018,100
31318,2018,1200
31335,2018,3100
31340,2018,100
31359,2018,1
31376,2018,250
31381,2018,1000
31386,2018,1
31425,2018,100
31443,2018,950
31486,2018,10
31511,2018,50
31518,2018,1
31528,2018,80
31532,2018,3200
31550,2018,90
31556,2018,120
31599,2018,180
31602,2018,1
31630,2018,6920
31660,2018,20
31673,2018,15
31711,2018,1
31724,2018,400
31745,2018,50
31755,2018,15
31760,2018,135
31763,2018,50
31789,2018,50
31794,2018,625
31798,2018,5
31802,2018,200
31809,2018,120
31813,2018,5
31817,2018,350
31822,2018,50
31841,2018,1
31849,2018,105
31852,2018,5
31853,2018,5
31861,2018,251
31862,2018,50
31881,2018,1
31898,2018,50
31908,2018,500
31941,2018,1
31963,2018,25
31968,2018,120
31974,2018,100
31979,2018,280
31992,2018,50
32010,2018,1
32014,2018,1
32029,2018,5
32062,2018,70
32067,2018,100
32072,2018,500
32078,2018,20
32080,2018,1075
32093,2018,50
32097,2018,120
32102,2018,100
32103,2018,1
32115,2018,1
32135,2018,1
32145,2018,120
32160,2018,1
32170,2018,1
32183,2018,2
32187,2018,90
32200,2018,1
32206,2018,250
32209,2018,72
32220,2018,100
32221,2018,70
32239,2018,40
32283,2018,1
32304,2018,1
32314,2018,180
32343,2018,1
32347,2018,1
32361,2018,20
32373,2018,200
32379,2018,1
32381,2018,120
32386,2018,350
32396,2018,500
32405,2018,60
32410,2018,1
32422,2018,50
32430,2018,1
32464,2018,80
32472,2018,25
32478,2018,135
32488,2018,100
32503,2018,195
32507,2018,545
32511,2018,1
32573,2018,5
32577,2018,100
32586,2018,5000
32630,2018,1560
32643,2018,220
32667,2018,1
32675,2018,90
32702,2018,10
32720,2018,1
32729,2018,2
32731,2018,35
32744,2018,25
32746,2018,50
32758,2018,1
32777,2018,40
32800,2018,500
32801,2018,20
32811,2018,120
32839,2018,30
32851,2018,180
32852,2018,350
32862,2018,204
32870,2018,265
32874,2018,270
32903,2018,204
32912,2018,45
32918,2018,120
32925,2018,30000
32933,2018,25
32938,2018,25
32945,2018,40
32948,2018,50
32950,2018,30
32952,2018,25
32963,2018,500
32966,2018,1
32971,2018,120
32978,2018,1200
33000,2018,120
33007,2018,1
33053,2018,150
33101,2018,120
33110,2018,300
33117,2018,265
33139,2018,1000
33141,2018,1
33186,2018,30
33187,2018,1
33204,2018,50
33205,2018,60
33237,2018,25
33245,2018,120
33261,2018,500
33275,2018,100
33288,2018,30
33331,2018,5
33353,2018,2000
33354,2018,60
33355,2018,35
33358,2018,164
33406,2018,1
33422,2018,1
33428,2018,1
33429,2018,25
33450,2018,180
33453,2018,25
33469,2018,10
33472,2018,50
33478,2018,90
33496,2018,120
33542,2018,170
33548,2018,1
33592,2018,1
33593,2018,144
33595,2018,250
33604,2018,165
33624,2018,100
33665,2018,1
33672,2018,1
33681,2018,45100
33694,2018,100
33720,2018,150
33722,2018,180
33738,2018,1
33747,2018,90
33767,2018,3000
33783,2018,1000
33788,2018,225
33789,2018,100
33794,2018,35
33804,2018,20
33828,2018,1213
33842,2018,180
33880,2018,100000
33886,2018,50
33892,2018,240
33914,2018,75
33938,2018,20
33946,2018,1
33960,2018,1
33969,2018,20
33975,2018,30
34006,2018,70
34010,2018,1
34011,2018,132
34057,2018,3000
34092,2018,1000
34114,2018,100
34137,2018,10
34166,2018,1
34167,2018,1
34172,2018,1500
34217,2018,1500
34227,2018,200
34241,2018,50
34256,2018,1
34259,2018,700
34274,2018,1335
34293,2018,5
34306,2018,30
34327,2018,125
34328,2018,250
34330,2018,1
34334,2018,20
34350,2018,50
34367,2018,28
34388,2018,25
34402,2018,2
34414,2018,1
34439,2018,100
34443,2018,201
34455,2018,80
34464,2018,3000
34468,2018,1
34469,2018,50
34479,2018,180
34483,2018,25
34491,2018,365
34494,2018,20
34501,2018,1
19,2017,26
29,2017,10
37,2017,255
77,2017,1000
79,2017,120
85,2017,3010
95,2017,1
105,2017,200
120,2017,200
121,2017,250
130,2017,25
138,2017,25
140,2017,10
143,2017,10
152,2017,120
185,2017,100
187,2017,120
196,2017,500
209,2017,100
265,2017,36
268,2017,171
289,2017,1
298,2017,25
303,2017,1
326,2017,300
327,2017,1
337,2017,1
352,2017,1
371,2017,175
380,2017,145
431,2017,10750
459,2017,2500
465,2017,200
483,2017,1000
491,2017,160
499,2017,200
504,2017,20
507,2017,101
520,2017,1000
545,2017,35
546,2017,310
575,2017,200
594,2017,1
596,2017,1
602,2017,1000
614,2017,20
626,2017,40
641,2017,120
649,2017,40
657,2017,244
666,2017,1
693,2017,1
718,2017,35
725,2017,5
734,2017,50
737,2017,50
740,2017,100
749,2017,300
751,2017,5
769,2017,50
813,2017,1
818,2017,50
828,2017,65
844,2017,240
860,2017,50
861,2017,1
863,2017,260
871,2017,25
882,2017,1
888,2017,3480
921,2017,100
933,2017,1000
935,2017,100
977,2017,520
985,2017,12
992,2017,50
1003,2017,100
1056,2017,500
1100,2017,5
1123,2017,180
1126,2017,40
1130,2017,1
1159,2017,8
1161,2017,1
1216,2017,30
1218,2017,3500
1227,2017,1
1249,2017,1500
1257,2017,200
1265,2017,120
1298,2017,180
1315,2017,1
1325,2017,3000
1336,2017,50
1340,2017,1
1353,2017,10000
1371,2017,100
1379,2017,1
1380,2017,250
1386,2017,88
1443,2017,140
1454,2017,6
1473,2017,240
1489,2017,153
1503,2017,200
1517,2017,1
1543,2017,5
1545,2017,200
1562,2017,200
1571,2017,30
1596,2017,100
1605,2017,40
1614,2017,150
1617,2017,25
1681,2017,60
1719,2017,3
1724,2017,35
1730,2017,120
1738,2017,195
1748,2017,50
1763,2017,30
1784,2017,1500
1792,2017,550
1822,2017,10
1870,2017,1719
1871,2017,25
1872,2017,1
1879,2017,60
1884,2017,15
1895,2017,35
1906,2017,1
1907,2017,800
1950,2017,25
1951,2017,1
2009,2017,20
2012,2017,100
2025,2017,25
2033,2017,1
2040,2017,1
2060,2017,195
2074,2017,500
2077,2017,40
2090,2017,300
2102,2017,100
2109,2017,1
2114,2017,1
2125,2017,120
2132,2017,5
2139,2017,5
2144,2017,20
2147,2017,10
2165,2017,250
2173,2017,500000
2216,2017,101
2221,2017,150
2227,2017,120
2248,2017,800
2263,2017,2
2284,2017,55
2302,2017,85
2306,2017,40
2309,2017,10000
2332,2017,5
2362,2017,5
2367,2017,1
2385,2017,40
2386,2017,15
2393,2017,100
2398,2017,50
2406,2017,150
2416,2017,145
2422,2017,50
2452,2017,25
2455,2017,25
2462,2017,500
2472,2017,200
2477,2017,35
2486,2017,75
2508,2017,25
2541,2017,1
2550,2017,180
2563,2017,200
2580,2017,96
2584,2017,1
2594,2017,1
2611,2017,55
2617,2017,1
2625,2017,208
2648,2017,170
2708,2017,120
2713,2017,1500
2716,2017,150
2732,2017,2955
2777,2017,1
2788,2017,1
2792,2017,1
2807,2017,21
2808,2017,208
2809,2017,100
2826,2017,11
2829,2017,75
2856,2017,25
2903,2017,15
2904,2017,11
2929,2017,14555
2944,2017,171
2967,2017,20
3003,2017,1000
3010,2017,5
3057,2017,1
3060,2017,1
3080,2017,100
3081,2017,70
3086,2017,195
3087,2017,78
3092,2017,1
3105,2017,30
3108,2017,2
3128,2017,75
