ZIPCODE,TITLE
46061,"Indianapolis-Carmel-Anderson, IN"
46148,"Indianapolis-Carmel-Anderson, IN"
46163,"Indianapolis-Carmel-Anderson, IN"
46157,"Indianapolis-Carmel-Anderson, IN"
46259,"Indianapolis-Carmel-Anderson, IN"
46013,"Indianapolis-Carmel-Anderson, IN"
46048,"Indianapolis-Carmel-Anderson, IN"
46070,"Indianapolis-Carmel-Anderson, IN"
46226,"Indianapolis-Carmel-Anderson, IN"
46241,"Indianapolis-Carmel-Anderson, IN"
46298,"Indianapolis-Carmel-Anderson, IN"
46120,"Indianapolis-Carmel-Anderson, IN"
46171,"Indianapolis-Carmel-Anderson, IN"
47954,"Indianapolis-Carmel-Anderson, IN"
46176,"Indianapolis-Carmel-Anderson, IN"
38762,"Indianola, MS"
52322,"Iowa City, IA"
52404,"Iowa City, IA"
52621,"Iowa City, IA"
52353,"Iowa City, IA"
52201,"Iowa City, IA"
49876,"Iron Mountain, MI-WI"
49892,"Iron Mountain, MI-WI"
49802,"Iron Mountain, MI-WI"
54151,"Iron Mountain, MI-WI"
13864,"Ithaca, NY"
13073,"Ithaca, NY"
14817,"Ithaca, NY"
49251,"Jackson, MI"
48118,"Jackson, MI"
49241,"Jackson, MI"
39077,"Jackson, MS"
39083,"Jackson, MS"
39668,"Jackson, MS"
39210,"Jackson, MS"
39201,"Jackson, MS"
39205,"Jackson, MS"
39207,"Jackson, MS"
39192,"Jackson, MS"
39095,"Jackson, MS"
39130,"Jackson, MS"
39045,"Jackson, MS"
39167,"Jackson, MS"
39117,"Jackson, MS"
39148,"Jackson, MS"
39162,"Jackson, MS"
45634,"Jackson, OH"
45692,"Jackson, OH"
38356,"Jackson, TN"
38313,"Jackson, TN"
38340,"Jackson, TN"
38040,"Jackson, TN"
38337,"Jackson, TN"
38034,"Jackson, TN"
38358,"Jackson, TN"
38369,"Jackson, TN"
38305,"Jackson, TN"
38362,"Jackson, TN"
83455,"Jackson, WY-ID"
83436,"Jackson, WY-ID"
83002,"Jackson, WY-ID"
83011,"Jackson, WY-ID"
32050,"Jacksonville, FL"
32218,"Jacksonville, FL"
32236,"Jacksonville, FL"
32204,"Jacksonville, FL"
32217,"Jacksonville, FL"
32033,"Jacksonville, FL"
32084,"Jacksonville, FL"
32092,"Jacksonville, FL"
32095,"Jacksonville, FL"
62621,"Jacksonville, IL"
62631,"Jacksonville, IL"
62660,"Jacksonville, IL"
62601,"Jacksonville, IL"
28541,"Jacksonville, NC"
28521,"Jacksonville, NC"
58466,"Jamestown, ND"
58467,"Jamestown, ND"
58481,"Jamestown, ND"
58442,"Jamestown, ND"
14757,"Jamestown-Dunkirk-Fredonia, NY"
14736,"Jamestown-Dunkirk-Fredonia, NY"
14769,"Jamestown-Dunkirk-Fredonia, NY"
53521,"Janesville-Beloit, WI"
53576,"Janesville-Beloit, WI"
53114,"Janesville-Beloit, WI"
53585,"Janesville-Beloit, WI"
35579,"Jasper, AL"
35502,"Jasper, AL"
35560,"Jasper, AL"
35550,"Jasper, AL"
47542,"Jasper, IN"
47575,"Jasper, IN"
47580,"Jasper, IN"
47432,"Jasper, IN"
47546,"Jasper, IN"
47660,"Jasper, IN"
47598,"Jasper, IN"
47640,"Jasper, IN"
30567,"Jefferson, GA"
65231,"Jefferson City, MO"
63384,"Jefferson City, MO"
65262,"Jefferson City, MO"
65080,"Jefferson City, MO"
65264,"Jefferson City, MO"
65104,"Jefferson City, MO"
65074,"Jefferson City, MO"
65582,"Jefferson City, MO"
65001,"Jefferson City, MO"
70549,"Jennings, LA"
37650,"Johnson City, TN"
37605,"Johnson City, TN"
37602,"Johnson City, TN"
37614,"Johnson City, TN"
15931,"Johnstown, PA"
15945,"Johnstown, PA"
16630,"Johnstown, PA"
15943,"Johnstown, PA"
72416,"Jonesboro, AR"
72432,"Jonesboro, AR"
72365,"Jonesboro, AR"
72377,"Jonesboro, AR"
64848,"Joplin, MO"
64840,"Joplin, MO"
64830,"Joplin, MO"
64748,"Joplin, MO"
64850,"Joplin, MO"
64861,"Joplin, MO"
64843,"Joplin, MO"
64858,"Joplin, MO"
96708,"Kahului-Wailuku-Lahaina, HI"
49083,"Kalamazoo-Portage, MI"
49008,"Kalamazoo-Portage, MI"
49002,"Kalamazoo-Portage, MI"
49071,"Kalamazoo-Portage, MI"
49097,"Kalamazoo-Portage, MI"
59926,"Kalispell, MT"
59911,"Kalispell, MT"
60969,"Kankakee, IL"
60914,"Kankakee, IL"
60944,"Kankakee, IL"
66051,"Kansas City, MO-KS"
66106,"Kansas City, MO-KS"
66213,"Kansas City, MO-KS"
66203,"Kansas City, MO-KS"
66251,"Kansas City, MO-KS"
66220,"Kansas City, MO-KS"
66202,"Kansas City, MO-KS"
66224,"Kansas City, MO-KS"
66044,"Kansas City, MO-KS"
66033,"Kansas City, MO-KS"
66754,"Kansas City, MO-KS"
66072,"Kansas City, MO-KS"
66053,"Kansas City, MO-KS"
64730,"Kansas City, MO-KS"
64637,"Kansas City, MO-KS"
64649,"Kansas City, MO-KS"
64114,"Kansas City, MO-KS"
64474,"Kansas City, MO-KS"
64444,"Kansas City, MO-KS"
64125,"Kansas City, MO-KS"
64030,"Kansas City, MO-KS"
64145,"Kansas City, MO-KS"
64130,"Kansas City, MO-KS"
64133,"Kansas City, MO-KS"
64086,"Kansas City, MO-KS"
64051,"Kansas City, MO-KS"
64141,"Kansas City, MO-KS"
64065,"Kansas City, MO-KS"
64013,"Kansas City, MO-KS"
64016,"Kansas City, MO-KS"
64199,"Kansas City, MO-KS"
64037,"Kansas City, MO-KS"
64035,"Kansas City, MO-KS"
64036,"Kansas City, MO-KS"
96752,"Kapaa, HI"
96714,"Kapaa, HI"
68855,"Kearney, NE"
46748,"Kendallville, IN"
46543,"Kendallville, IN"
63829,"Kennett, MO"
63852,"Kennett, MO"
63837,"Kennett, MO"
99353,"Kennewick-Richland, WA"
99350,"Kennewick-Richland, WA"
78063,"Kerrville, TX"
78624,"Kerrville, TX"
78631,"Kerrville, TX"
78003,"Kerrville, TX"
33042,"Key West, FL"
33051,"Key West, FL"
27949,"Kill Devil Hills, NC"
27978,"Kill Devil Hills, NC"
27915,"Kill Devil Hills, NC"
76547,"Killeen-Temple, TX"
76557,"Killeen-Temple, TX"
76511,"Killeen-Temple, TX"
76538,"Killeen-Temple, TX"
76550,"Killeen-Temple, TX"
76853,"Killeen-Temple, TX"
37660,"Kingsport-Bristol, TN-VA"
37621,"Kingsport-Bristol, TN-VA"
24245,"Kingsport-Bristol, TN-VA"
24271,"Kingsport-Bristol, TN-VA"
24209,"Kingsport-Bristol, TN-VA"
12419,"Kingston, NY"
12548,"Kingston, NY"
12486,"Kingston, NY"
12402,"Kingston, NY"
12725,"Kingston, NY"
12420,"Kingston, NY"
78385,"Kingsville, TX"
78379,"Kingsville, TX"
28530,"Kinston, NC"
28504,"Kinston, NC"
63547,"Kirksville, MO"
63561,"Kirksville, MO"
97627,"Klamath Falls, OR"
97625,"Klamath Falls, OR"
37938,"Knoxville, TN"
37840,"Knoxville, TN"
37853,"Knoxville, TN"
37878,"Knoxville, TN"
37847,"Knoxville, TN"
37714,"Knoxville, TN"
37757,"Knoxville, TN"
37909,"Knoxville, TN"
37950,"Knoxville, TN"
37915,"Knoxville, TN"
37912,"Knoxville, TN"
37779,"Knoxville, TN"
37932,"Knoxville, TN"
37940,"Knoxville, TN"
37771,"Knoxville, TN"
37846,"Knoxville, TN"
37770,"Knoxville, TN"
37854,"Knoxville, TN"
37866,"Knoxville, TN"
46039,"Kokomo, IN"
46919,"Kokomo, IN"
03246,"Laconia, NH"
03810,"Laconia, NH"
55921,"La Crosse-Onalaska, WI-MN"
54603,"La Crosse-Onalaska, WI-MN"
54669,"La Crosse-Onalaska, WI-MN"
54658,"La Crosse-Onalaska, WI-MN"
54602,"La Crosse-Onalaska, WI-MN"
70537,"Lafayette, LA"
70578,"Lafayette, LA"
70515,"Lafayette, LA"
70529,"Lafayette, LA"
70507,"Lafayette, LA"
70521,"Lafayette, LA"
47948,"Lafayette-West Lafayette, IN"
46915,"Lafayette-West Lafayette, IN"
46929,"Lafayette-West Lafayette, IN"
46065,"Lafayette-West Lafayette, IN"
46947,"Lafayette-West Lafayette, IN"
47920,"Lafayette-West Lafayette, IN"
46920,"Lafayette-West Lafayette, IN"
47907,"Lafayette-West Lafayette, IN"
47904,"Lafayette-West Lafayette, IN"
47930,"Lafayette-West Lafayette, IN"
47932,"Lafayette-West Lafayette, IN"
97824,"La Grande, OR"
36852,"LaGrange, GA-AL"
70665,"Lake Charles, LA"
70606,"Lake Charles, LA"
70629,"Lake Charles, LA"
70661,"Lake Charles, LA"
86443,"Lake Havasu City-Kingman, AZ"
86406,"Lake Havasu City-Kingman, AZ"
86438,"Lake Havasu City-Kingman, AZ"
86437,"Lake Havasu City-Kingman, AZ"
33847,"Lakeland-Winter Haven, FL"
33807,"Lakeland-Winter Haven, FL"
33809,"Lakeland-Winter Haven, FL"
33883,"Lakeland-Winter Haven, FL"
33806,"Lakeland-Winter Haven, FL"
17520,"Lancaster, PA"
17540,"Lancaster, PA"
17580,"Lancaster, PA"
17575,"Lancaster, PA"
17608,"Lancaster, PA"
17508,"Lancaster, PA"
17519,"Lancaster, PA"
48831,"Lansing-East Lansing, MI"
48820,"Lansing-East Lansing, MI"
48823,"Lansing-East Lansing, MI"
48837,"Lansing-East Lansing, MI"
48864,"Lansing-East Lansing, MI"
48895,"Lansing-East Lansing, MI"
48910,"Lansing-East Lansing, MI"
48476,"Lansing-East Lansing, MI"
48414,"Lansing-East Lansing, MI"
78045,"Laredo, TX"
78040,"Laredo, TX"
78371,"Laredo, TX"
78046,"Laredo, TX"
88081,"Las Cruces, NM"
88004,"Las Cruces, NM"
88011,"Las Cruces, NM"
87735,"Las Vegas, NM"
89109,"Las Vegas-Henderson-Paradise, NV"
89115,"Las Vegas-Henderson-Paradise, NV"
89169,"Las Vegas-Henderson-Paradise, NV"
89105,"Las Vegas-Henderson-Paradise, NV"
89032,"Las Vegas-Henderson-Paradise, NV"
89144,"Las Vegas-Henderson-Paradise, NV"
89108,"Las Vegas-Henderson-Paradise, NV"
89107,"Las Vegas-Henderson-Paradise, NV"
89046,"Las Vegas-Henderson-Paradise, NV"
89165,"Las Vegas-Henderson-Paradise, NV"
39443,"Laurel, MS"
39330,"Laurel, MS"
39347,"Laurel, MS"
66092,"Lawrence, KS"
66524,"Lawrence, KS"
66045,"Lawrence, KS"
73505,"Lawton, OK"
73540,"Lawton, OK"
03750,"Lebanon, NH-VT"
03766,"Lebanon, NH-VT"
03753,"Lebanon, NH-VT"
03743,"Lebanon, NH-VT"
05079,"Lebanon, NH-VT"
05085,"Lebanon, NH-VT"
05074,"Lebanon, NH-VT"
05073,"Lebanon, NH-VT"
05143,"Lebanon, NH-VT"
05153,"Lebanon, NH-VT"
05049,"Lebanon, NH-VT"
17016,"Lebanon, PA"
17087,"Lebanon, PA"
17028,"Lebanon, PA"
17041,"Lebanon, PA"
17039,"Lebanon, PA"
79363,"Levelland, TX"
79372,"Levelland, TX"
79336,"Levelland, TX"
17837,"Lewisburg, PA"
17886,"Lewisburg, PA"
37174,"Lewisburg, TN"
83524,"Lewiston, ID-WA"
04266,"Lewiston-Auburn, ME"
04282,"Lewiston-Auburn, ME"
04241,"Lewiston-Auburn, ME"
17054,"Lewistown, PA"
17066,"Lewistown, PA"
17099,"Lewistown, PA"
69171,"Lexington, NE"
68967,"Lexington, NE"
68948,"Lexington, NE"
45208,"Cincinnati, OH-KY-IN"
45226,"Cincinnati, OH-KY-IN"
45229,"Cincinnati, OH-KY-IN"
45206,"Cincinnati, OH-KY-IN"
45238,"Cincinnati, OH-KY-IN"
45223,"Cincinnati, OH-KY-IN"
45250,"Cincinnati, OH-KY-IN"
45246,"Cincinnati, OH-KY-IN"
45051,"Cincinnati, OH-KY-IN"
45205,"Cincinnati, OH-KY-IN"
45174,"Cincinnati, OH-KY-IN"
45005,"Cincinnati, OH-KY-IN"
45066,"Cincinnati, OH-KY-IN"
45152,"Cincinnati, OH-KY-IN"
45458,"Cincinnati, OH-KY-IN"
26448,"Clarksburg, WV"
26374,"Clarksburg, WV"
26354,"Clarksburg, WV"
26440,"Clarksburg, WV"
38767,"Clarksdale, MS"
42236,"Clarksville, TN-KY"
37040,"Clarksville, TN-KY"
37171,"Clarksville, TN-KY"
37023,"Clarksville, TN-KY"
95485,"Clearlake, CA"
95426,"Clearlake, CA"
38740,"Cleveland, MS"
38730,"Cleveland, MS"
38614,"Cleveland, MS"
37336,"Cleveland, TN"
37326,"Cleveland, TN"
37325,"Cleveland, TN"
44109,"Cleveland-Elyria, OH"
44112,"Cleveland-Elyria, OH"
44092,"Cleveland-Elyria, OH"
44132,"Cleveland-Elyria, OH"
44108,"Cleveland-Elyria, OH"
44094,"Cleveland-Elyria, OH"
44231,"Cleveland-Elyria, OH"
44064,"Cleveland-Elyria, OH"
44072,"Cleveland-Elyria, OH"
44073,"Cleveland-Elyria, OH"
44275,"Cleveland-Elyria, OH"
44012,"Cleveland-Elyria, OH"
44256,"Cleveland-Elyria, OH"
44280,"Cleveland-Elyria, OH"
44054,"Cleveland-Elyria, OH"
44281,"Cleveland-Elyria, OH"
52069,"Clinton, IA"
52750,"Clinton, IA"
52742,"Clinton, IA"
52745,"Clinton, IA"
52757,"Clinton, IA"
52309,"Clinton, IA"
88135,"Clovis, NM"
00751,"Coco, PR"
83854,"Coeur d'Alene, ID"
67347,"Coffeyville, KS"
49092,"Coldwater, MI"
49255,"Coldwater, MI"
49094,"Coldwater, MI"
80819,"Colorado Springs, CO"
80917,"Colorado Springs, CO"
80942,"Colorado Springs, CO"
80133,"Colorado Springs, CO"
80915,"Colorado Springs, CO"
80951,"Colorado Springs, CO"
65216,"Columbia, MO"
65068,"Columbia, MO"
65348,"Columbia, MO"
29030,"Columbia, SC"
29015,"Columbia, SC"
29074,"Columbia, SC"
29175,"Columbia, SC"
29067,"Columbia, SC"
29058,"Columbia, SC"
29054,"Columbia, SC"
29202,"Columbia, SC"
29177,"Columbia, SC"
29147,"Columbia, SC"
29052,"Columbia, SC"
29203,"Columbia, SC"
29832,"Columbia, SC"
31808,"Columbus, GA-AL"
31801,"Columbus, GA-AL"
31058,"Columbus, GA-AL"
31903,"Columbus, GA-AL"
31836,"Columbus, GA-AL"
47283,"Columbus, IN"
47226,"Columbus, IN"
47203,"Columbus, IN"
39705,"Columbus, MS"
68647,"Columbus, NE"
43240,"Columbus, OH"
43021,"Columbus, OH"
43003,"Columbus, OH"
43110,"Columbus, OH"
43113,"Columbus, OH"
43126,"Columbus, OH"
43210,"Columbus, OH"
43125,"Columbus, OH"
43158,"Columbus, OH"
43018,"Columbus, OH"
43830,"Columbus, OH"
43073,"Columbus, OH"
43317,"Columbus, OH"
43145,"Columbus, OH"
43164,"Columbus, OH"
03046,"Concord, NH"
03260,"Concord, NH"
03230,"Concord, NH"
03243,"Concord, NH"
03307,"Concord, NH"
47331,"Connersville, IN"
47352,"Connersville, IN"
38551,"Cookeville, TN"
38543,"Cookeville, TN"
38589,"Cookeville, TN"
38553,"Cookeville, TN"
38583,"Cookeville, TN"
38548,"Cookeville, TN"
97407,"Coos Bay, OR"
97411,"Coos Bay, OR"
38846,"Corinth, MS"
14843,"Corning, NY"
14885,"Corning, NY"
14830,"Corning, NY"
14814,"Corning, NY"
14898,"Corning, NY"
78467,"Corpus Christi, TX"
78403,"Corpus Christi, TX"
78469,"Corpus Christi, TX"
78468,"Corpus Christi, TX"
78336,"Corpus Christi, TX"
75153,"Corsicana, TX"
13835,"Cortland, NY"
97324,"Corvallis, OR"
97339,"Corvallis, OR"
43805,"Coshocton, OH"
30725,"Chattanooga, TN-GA"
30753,"Chattanooga, TN-GA"
37353,"Chattanooga, TN-GA"
37405,"Chattanooga, TN-GA"
37419,"Chattanooga, TN-GA"
37408,"Chattanooga, TN-GA"
37336,"Chattanooga, TN-GA"
37340,"Chattanooga, TN-GA"
37375,"Chattanooga, TN-GA"
82059,"Cheyenne, WY"
82052,"Cheyenne, WY"
60162,"Chicago-Naperville-Elgin, IL-IN-WI"
60463,"Chicago-Naperville-Elgin, IL-IN-WI"
60684,"Chicago-Naperville-Elgin, IL-IN-WI"
60067,"Chicago-Naperville-Elgin, IL-IN-WI"
60203,"Chicago-Naperville-Elgin, IL-IN-WI"
60624,"Chicago-Naperville-Elgin, IL-IN-WI"
60706,"Chicago-Naperville-Elgin, IL-IN-WI"
60301,"Chicago-Naperville-Elgin, IL-IN-WI"
60026,"Chicago-Naperville-Elgin, IL-IN-WI"
60613,"Chicago-Naperville-Elgin, IL-IN-WI"
60622,"Chicago-Naperville-Elgin, IL-IN-WI"
60640,"Chicago-Naperville-Elgin, IL-IN-WI"
60055,"Chicago-Naperville-Elgin, IL-IN-WI"
60095,"Chicago-Naperville-Elgin, IL-IN-WI"
60641,"Chicago-Naperville-Elgin, IL-IN-WI"
60681,"Chicago-Naperville-Elgin, IL-IN-WI"
60674,"Chicago-Naperville-Elgin, IL-IN-WI"
60660,"Chicago-Naperville-Elgin, IL-IN-WI"
60661,"Chicago-Naperville-Elgin, IL-IN-WI"
60126,"Chicago-Naperville-Elgin, IL-IN-WI"
60161,"Chicago-Naperville-Elgin, IL-IN-WI"
60611,"Chicago-Naperville-Elgin, IL-IN-WI"
60614,"Chicago-Naperville-Elgin, IL-IN-WI"
60642,"Chicago-Naperville-Elgin, IL-IN-WI"
60010,"Chicago-Naperville-Elgin, IL-IN-WI"
60065,"Chicago-Naperville-Elgin, IL-IN-WI"
60078,"Chicago-Naperville-Elgin, IL-IN-WI"
60157,"Chicago-Naperville-Elgin, IL-IN-WI"
60565,"Chicago-Naperville-Elgin, IL-IN-WI"
60139,"Chicago-Naperville-Elgin, IL-IN-WI"
60122,"Chicago-Naperville-Elgin, IL-IN-WI"
60185,"Chicago-Naperville-Elgin, IL-IN-WI"
60561,"Chicago-Naperville-Elgin, IL-IN-WI"
60437,"Chicago-Naperville-Elgin, IL-IN-WI"
60470,"Chicago-Naperville-Elgin, IL-IN-WI"
60474,"Chicago-Naperville-Elgin, IL-IN-WI"
60479,"Chicago-Naperville-Elgin, IL-IN-WI"
60450,"Chicago-Naperville-Elgin, IL-IN-WI"
60042,"Chicago-Naperville-Elgin, IL-IN-WI"
60051,"Chicago-Naperville-Elgin, IL-IN-WI"
60152,"Chicago-Naperville-Elgin, IL-IN-WI"
60097,"Chicago-Naperville-Elgin, IL-IN-WI"
60446,"Chicago-Naperville-Elgin, IL-IN-WI"
60421,"Chicago-Naperville-Elgin, IL-IN-WI"
60123,"Chicago-Naperville-Elgin, IL-IN-WI"
60545,"Chicago-Naperville-Elgin, IL-IN-WI"
60134,"Chicago-Naperville-Elgin, IL-IN-WI"
46310,"Chicago-Naperville-Elgin, IL-IN-WI"
47943,"Chicago-Naperville-Elgin, IL-IN-WI"
46373,"Chicago-Naperville-Elgin, IL-IN-WI"
46404,"Chicago-Naperville-Elgin, IL-IN-WI"
46349,"Chicago-Naperville-Elgin, IL-IN-WI"
46347,"Chicago-Naperville-Elgin, IL-IN-WI"
46393,"Chicago-Naperville-Elgin, IL-IN-WI"
60002,"Chicago-Naperville-Elgin, IL-IN-WI"
60075,"Chicago-Naperville-Elgin, IL-IN-WI"
60044,"Chicago-Naperville-Elgin, IL-IN-WI"
53182,"Chicago-Naperville-Elgin, IL-IN-WI"
53104,"Chicago-Naperville-Elgin, IL-IN-WI"
53141,"Chicago-Naperville-Elgin, IL-IN-WI"
53139,"Chicago-Naperville-Elgin, IL-IN-WI"
95914,"Chico, CA"
45123,"Chillicothe, OH"
47060,"Cincinnati, OH-KY-IN"
47041,"Cincinnati, OH-KY-IN"
41022,"Cincinnati, OH-KY-IN"
41075,"Cincinnati, OH-KY-IN"
41073,"Cincinnati, OH-KY-IN"
41017,"Cincinnati, OH-KY-IN"
41012,"Cincinnati, OH-KY-IN"
45015,"Cincinnati, OH-KY-IN"
45012,"Cincinnati, OH-KY-IN"
45160,"Cincinnati, OH-KY-IN"
73668,"Elk City, OK"
46514,"Elkhart-Goshen, IN"
26268,"Elkins, WV"
26250,"Elkins, WV"
89825,"Elko, NV"
89803,"Elko, NV"
14816,"Elmira, NY"
14861,"Elmira, NY"
79927,"El Paso, TX"
79914,"El Paso, TX"
79926,"El Paso, TX"
79944,"El Paso, TX"
79903,"El Paso, TX"
79941,"El Paso, TX"
79997,"El Paso, TX"
79947,"El Paso, TX"
66858,"Emporia, KS"
66801,"Emporia, KS"
73701,"Enid, OK"
73727,"Enid, OK"
73730,"Enid, OK"
36323,"Enterprise, AL"
36453,"Enterprise, AL"
36467,"Enterprise, AL"
36034,"Enterprise, AL"
16415,"Erie, PA"
16411,"Erie, PA"
87554,"Espa??ola, NM"
87520,"Espa??ola, NM"
87515,"Espa??ola, NM"
36317,"Eufaula, AL-GA"
97413,"Eugene-Springfield, OR"
97454,"Eugene-Springfield, OR"
97488,"Eugene-Springfield, OR"
97324,"Eugene-Springfield, OR"
97480,"Eugene-Springfield, OR"
97403,"Eugene-Springfield, OR"
95550,"Eureka-Arcata, CA"
95564,"Eureka-Arcata, CA"
95589,"Eureka-Arcata, CA"
95558,"Eureka-Arcata, CA"
95554,"Eureka-Arcata, CA"
95549,"Eureka-Arcata, CA"
82944,"Evanston, WY"
82936,"Evanston, WY"
47720,"Evansville, IN-KY"
47706,"Evansville, IN-KY"
47710,"Evansville, IN-KY"
47730,"Evansville, IN-KY"
47750,"Evansville, IN-KY"
47714,"Evansville, IN-KY"
47701,"Evansville, IN-KY"
47639,"Evansville, IN-KY"
47732,"Evansville, IN-KY"
42406,"Evansville, IN-KY"
42461,"Evansville, IN-KY"
99706,"Fairbanks, AK"
52576,"Fairfield, IA"
52535,"Fairfield, IA"
52557,"Fairfield, IA"
56039,"Fairmont, MN"
56111,"Fairmont, MN"
56127,"Fairmont, MN"
26562,"Fairmont, WV"
26559,"Fairmont, WV"
26448,"Fairmont, WV"
56585,"Fargo, ND-MN"
56574,"Fargo, ND-MN"
56536,"Fargo, ND-MN"
58006,"Fargo, ND-MN"
58047,"Fargo, ND-MN"
58002,"Fargo, ND-MN"
58021,"Fargo, ND-MN"
58048,"Fargo, ND-MN"
58011,"Fargo, ND-MN"
58122,"Fargo, ND-MN"
56096,"Faribault-Northfield, MN"
55046,"Faribault-Northfield, MN"
56071,"Faribault-Northfield, MN"
55052,"Faribault-Northfield, MN"
63648,"Farmington, MO"
63645,"Farmington, MO"
63626,"Farmington, MO"
63036,"Farmington, MO"
87420,"Farmington, NM"
28395,"Fayetteville, NC"
28311,"Fayetteville, NC"
28304,"Fayetteville, NC"
28301,"Fayetteville, NC"
28331,"Fayetteville, NC"
28368,"Fayetteville, NC"
27505,"Fayetteville, NC"
27543,"Fayetteville, NC"
28357,"Fayetteville, NC"
72734,"Fayetteville-Springdale-Rogers, AR"
72740,"Fayetteville-Springdale-Rogers, AR"
72632,"Fayetteville-Springdale-Rogers, AR"
72728,"Fayetteville-Springdale-Rogers, AR"
72717,"Fayetteville-Springdale-Rogers, AR"
72744,"Fayetteville-Springdale-Rogers, AR"
56522,"Fergus Falls, MN"
56533,"Fergus Falls, MN"
56309,"Fergus Falls, MN"
89430,"Fernley, NV"
45877,"Findlay, OH"
45839,"Findlay, OH"
45841,"Findlay, OH"
31798,"Fitzgerald, GA"
86038,"Flagstaff, AZ"
85928,"Flagstaff, AZ"
86015,"Flagstaff, AZ"
86045,"Flagstaff, AZ"
86018,"Flagstaff, AZ"
48503,"Flint, MI"
48505,"Flint, MI"
48746,"Flint, MI"
48423,"Flint, MI"
48507,"Flint, MI"
48463,"Flint, MI"
29161,"Florence, SC"
35610,"Florence-Muscle Shoals, AL"
53048,"Fond du Lac, WI"
53057,"Fond du Lac, WI"
28076,"Forest City, NC"
28756,"Forest City, NC"
28043,"Forest City, NC"
28040,"Forest City, NC"
72335,"Forrest City, AR"
80549,"Fort Collins, CO"
80513,"Fort Collins, CO"
80527,"Fort Collins, CO"
80545,"Fort Collins, CO"
80515,"Fort Collins, CO"
80523,"Fort Collins, CO"
50532,"Fort Dodge, IA"
65457,"Fort Leonard Wood, MO"
65583,"Fort Leonard Wood, MO"
62313,"Fort Madison-Keokuk, IA-IL-MO"
52657,"Fort Madison-Keokuk, IA-IL-MO"
63453,"Fort Madison-Keokuk, IA-IL-MO"
63472,"Fort Madison-Keokuk, IA-IL-MO"
63466,"Fort Madison-Keokuk, IA-IL-MO"
63432,"Fort Madison-Keokuk, IA-IL-MO"
80701,"Fort Morgan, CO"
80653,"Fort Morgan, CO"
80649,"Fort Morgan, CO"
80723,"Fort Morgan, CO"
35968,"Fort Payne, AL"
71447,"Fort Polk South, LA"
70634,"Fort Polk South, LA"
71403,"Fort Polk South, LA"
71461,"Fort Polk South, LA"
72820,"Fort Smith, AR-OK"
72855,"Fort Smith, AR-OK"
72944,"Fort Smith, AR-OK"
72905,"Fort Smith, AR-OK"
46808,"Fort Wayne, IN"
46773,"Fort Wayne, IN"
46858,"Fort Wayne, IN"
46039,"Frankfort, IN"
46049,"Frankfort, IN"
61039,"Freeport, IL"
61089,"Freeport, IL"
68044,"Fremont, NE"
68045,"Fremont, NE"
68788,"Fremont, NE"
68621,"Fremont, NE"
44824,"Fremont, OH"
43410,"Fremont, OH"
43443,"Fremont, OH"
93647,"Fresno, CA"
93234,"Fresno, CA"
93611,"Fresno, CA"
93657,"Fresno, CA"
93606,"Fresno, CA"
93729,"Fresno, CA"
93744,"Fresno, CA"
93764,"Fresno, CA"
93772,"Fresno, CA"
93745,"Fresno, CA"
35952,"Gadsden, AL"
29341,"Gaffney, SC"
29372,"Gaffney, SC"
32607,"Gainesville, FL"
34449,"Gainesville, FL"
30506,"Gainesville, GA"
30566,"Gainesville, GA"
30543,"Gainesville, GA"
76258,"Gainesville, TX"
76233,"Gainesville, TX"
76253,"Gainesville, TX"
61428,"Galesburg, IL"
87319,"Gallup, NM"
89413,"Gardnerville Ranchos, NV"
89423,"Gardnerville Ranchos, NV"
29585,"Georgetown, SC"
17320,"Gettysburg, PA"
17340,"Gettysburg, PA"
17337,"Gettysburg, PA"
17304,"Gettysburg, PA"
17372,"Gettysburg, PA"
17375,"Gettysburg, PA"
82732,"Gillette, WY"
42127,"Glasgow, KY"
42214,"Glasgow, KY"
12817,"Glens Falls, NY"
12811,"Glens Falls, NY"
12846,"Glens Falls, NY"
12870,"Glens Falls, NY"
12883,"Glens Falls, NY"
12861,"Glens Falls, NY"
12873,"Glens Falls, NY"
81611,"Glenwood Springs, CO"
27532,"Goldsboro, NC"
27534,"Goldsboro, NC"
56744,"Grand Forks, ND-MN"
56568,"Grand Forks, ND-MN"
58203,"Grand Forks, ND-MN"
58240,"Grand Forks, ND-MN"
68872,"Grand Island, NE"
68838,"Grand Island, NE"
68663,"Grand Island, NE"
81521,"Grand Junction, CO"
81635,"Grand Junction, CO"
81501,"Grand Junction, CO"
55781,"Grand Rapids, MN"
55753,"Grand Rapids, MN"
55769,"Grand Rapids, MN"
55742,"Grand Rapids, MN"
55744,"Grand Rapids, MN"
55784,"Grand Rapids, MN"
48849,"Grand Rapids-Kentwood, MI"
48881,"Grand Rapids-Kentwood, MI"
48873,"Grand Rapids-Kentwood, MI"
49316,"Grand Rapids-Kentwood, MI"
49544,"Grand Rapids-Kentwood, MI"
49306,"Grand Rapids-Kentwood, MI"
49341,"Grand Rapids-Kentwood, MI"
49548,"Grand Rapids-Kentwood, MI"
49560,"Grand Rapids-Kentwood, MI"
49336,"Grand Rapids-Kentwood, MI"
49456,"Grand Rapids-Kentwood, MI"
49422,"Grand Rapids-Kentwood, MI"
49464,"Grand Rapids-Kentwood, MI"
49428,"Grand Rapids-Kentwood, MI"
